,text,task_1,Hate,c_text,dale_chall,bad_words,num_words,all_caps,emoji,capitals,total_length,caps_vs_length,num_unique_words,words_vs_unique,num_urls,!,?
2251,"Morrison’s touting #VaccinePassports as the next step for Australia.   No. Absolutely not. @ScottMorrisonMP, I cannot stress enough just how terrible an idea this is. Do not take this dangerous road. The people are not going to be receptive.   #auspol #COVID19 #CovidVaccine https://t.co/E64D6oGTZu",NOT,0,morrison touring as the next step for australia no absolutely not i cannot stress enough just how terrible an idea this is do not take this dangerous road the people are not going to be receptive,9.8,0,42,0.047619047619047616,0.0,25,298,0.08389261744966443,40,0.9523809523809523,1,0.0,0.0
2252,State of Southgate the big waistcoat wanker!  Just done a press conference saying Jesse Lingard will start tomorrow in the friendly despite not being picked for the tournament!  I mean what the f**k! How’s it a warm up game of your playing players not going??!?!?,HOF,1,state of southgate the big waistcoat banker just done a press conference saying jesse lingard will start tomorrow in the friendly despite not being picked for the tournament i mean what the f**k how it a warm up game of your playing players not going,10.37,0,45,0.022222222222222223,0.0,7,263,0.026615969581749048,39,0.8666666666666667,0,0.1111111111111111,0.08888888888888889
2253,"#SpinelessBJP #ResignPMmodi u r just a shit..No humanity , NO FAMILY ðŸ˜’",HOF,1,u r just a shit no humanity no family,15.67,0,12,0.16666666666666666,0.0,17,73,0.2328767123287671,12,1.0,0,0.0,0.0
2254,@sadboihours27 Awww :(( the fact that she didn’t text u for a year damn 😩,NOT,0,www the fact that she didnt text u for a year damn weary face,11.1,1,15,0.0,0.06666666666666667,1,73,0.0136986301369863,15,1.0,0,0.0,0.0
2255,#NarendraModi is the super spreader of #CoronaPandemic in India.   He is the biggest disaster for the country.   #ModiResignOrRepeal  #ModiKaVaccineJumla,HOF,1,is the super spreader of in india he is the biggest disaster for the country,12.06,0,19,0.0,0.0,14,153,0.0915032679738562,16,0.8421052631578947,0,0.0,0.0
2256,"Got blessed with all the flu-like symptoms after my second #moderna #CovidVaccine 100.4 fever, body aches, headache ð¤ð¤. Apparently side-effects mean you have a good immune response (and is probably why I get so damn sick even when I have a regular cold), but THIS SUCKS.",NOT,0,got blessed with all the flu like symptoms after my second fever body acres headache apparently side effects mean you have a good immune response (and is probably why i get so damn sick even when i have a regular cold) but this sucks,10.61,2,46,0.08695652173913043,0.0,15,276,0.05434782608695652,43,0.9347826086956522,0,0.0,0.0
2257,i even saved for the fucker and he didn't even come home when his banner was happening,NOT,0,i even saved for the tucker and he did not even come home when his banner was happening,8.19,1,17,0.0,0.0,0,86,0.0,16,0.9411764705882353,0,0.0,0.0
2258,"@ShukulManhar @iMac_too @OnEternalVigil I am loosing hope too, but what option we have. I donâ€™t think he will piss off hindus. Deshabille karma is also a part.",HOF,1,i am looking hope too but what option we have i dontrade mark think he will piss off hindu deshabille karma is also a part,10.52,1,27,0.07407407407407407,0.0,9,161,0.055900621118012424,26,0.9629629629629629,0,0.0,0.0
2259,"@LicypriyaK @miakhalifa The CCP Virus came from a Lab in Wuhan, China. China is ResponsibleÂ for the Spread ofÂ Corona VirusÂ Across theÂ World.ðŸŒðŸ¦ It's a Chinese VirusðŸ¤¬ðŸ¦ Fuck You ChinaðŸ–•ðŸ‡¨ðŸ‡³ðŸ–•ðŸ˜¡ðŸ¦ #CKMKB #CCP_is_terrorist #Chinese",HOF,1,the ccp virus came from a lab in wuhan china china is responsible for the spread of corona virus across the world it is a chinese virus fuck you china,13.77,2,34,0.058823529411764705,0.0,47,251,0.18725099601593626,33,0.9705882352941176,0,0.0,0.0
2260,Extremely sad to see the #IndiaCovidCrisis unfold- I recognise many colleagues @BucksHealthcare have family or loved ones caught up in the crisis- @bridgetokelly has sent out #Wellbeing offers| Please check in &amp; support your colleagues at this difficult time @BINA_UK,NOT,0,extremely sad to see the unfold i recognise many colleagues have family or loved ones caught up in the crisis has sent out offers| please check in &amp support your colleagues at this difficult time,11.54,0,40,0.05,0.0,15,271,0.055350553505535055,37,0.925,0,0.0,0.0
2261,It’s high time for you to resign . We have been fooled many times by you and now people’s life is at risk due to your governance . For you big 🙏🙏#Resign_PM_Modi,HOF,1,its high time for you to resign we have been fooled many times by you and now peoples life is at risk due to your governance for you big folded handsfolded hands,8.34,0,32,0.0,0.0625,7,160,0.04375,28,0.875,0,0.0,0.0
2262,I dread where they will be in 3 weeks time.....  - #IndiaCovidCrisis passes 20 million cases amid oxygen shortage https://t.co/oLdhjSFNEb,NOT,0,i dread where they will be in weeks time passes million cases amid oxygen shortage,16.21,0,20,0.05,0.0,9,137,0.06569343065693431,20,1.0,1,0.0,0.0
2263,"Poor governance continues. Failed leadership, lack of planning and only #MannKiBaat from gyaaneshwar.   #ModiHaiTohMumkinHai #ResignModi  #Resign_PM_Modi https://t.co/ySwpNU6L8x",HOF,1,poor governance continues failed leadership lack of planning and only from gyaaneshwar,17.99,1,17,0.0,0.0,20,177,0.11299435028248588,17,1.0,1,0.0,0.0
2264,"@HBRozu I can't stand how many guys consider ""being an asshole"" a personality trait. Grow the fuck up.",HOF,1,"i cannot stand how many guys consider ""being an asshole"" a personality trait grow the fuck up",10.22,1,18,0.05555555555555555,0.0,5,102,0.049019607843137254,18,1.0,0,0.0,0.0
2265,@OtteracresRae No he doesn't  but it just  reminds  me off  it .And yeah why fuck do they do that?  Do I have strong dislike  ( putting it mildly ) on #andrewdabb   yeah o do . This Lucifer ending and sl so reminds me of supernatural slband suck ending.,HOF,1,no he does not but it just reminds me off it and yeah why fuck do they do that do i have strong dislike ( putting it mildly ) on yeah o do this lucifer ending and sl so reminds me of supernatural slband suck ending,8.61,3,48,0.020833333333333332,0.0,8,253,0.03162055335968379,41,0.8541666666666666,0,0.0,0.020833333333333332
2266,@KanganaTeam some People feel frustrated when they lose some thing... TMC won in west bengal.. Bjpians there might have become frustrated and got hostile.. So bjp is fascist party and TMC is just another party... Enough is enough... Bjp should get the fc,HOF,1,some people feel frustrated when they lose some thing tmc won in west bengal bjpians there might have become frustrated and got hostile so bjp is fascist party and tmc is just another party enough is enough bjp should get the fc,7.3,0,43,0.046511627906976744,0.0,13,254,0.051181102362204724,37,0.8604651162790697,0,0.0,0.0
2267,"I hate Modi, BJP and it's workers.   This hate is not because of it's Hindu-Muslim/ mandir-masjid dirty politics.. But it's because of it's unconstitutional and non-democratic acts.   #bjpmuktbharat #ModiMustResign #BjpDestroyedIndia #ModiFailsIndia #IndiaCovidCrisis #CovidIndia",HOF,1,i hate modi bjp and it is workers this hate is not because of it is hindu muslim/ mandir masjid dirty politics but it is because of it is unconstitutional and non democratic acts,12.59,1,33,0.06060606060606061,0.0,23,279,0.08243727598566308,26,0.7878787878787878,0,0.0,0.0
2268,Just shut up please #memes #dankmemes #shitposting #BengalBurning #BengalViolence #ModiResignOrRepeal #BJP #TMCTerror #protest https://t.co/1iItZsZ9W0,NOT,0,just shut up please,18.99,0,14,0.07142857142857142,0.0,20,150,0.13333333333333333,14,1.0,1,0.0,0.0
2269,"Whatever is happening in Bengal is something that we should think of as a nation. We are not living in the '90s. India is one of the largest democracy in the world, and this kind of behaviours is totally unacceptable. #BengalBurning  #bangalviolence  #BengalElection2021",NOT,0,whatever is happening in bengal is something that we should think of as a nation we are not living in the '90s india is one of the largest democracy in the world and this kind of behaviours is totally unacceptable,9.49,0,43,0.0,0.0,8,270,0.02962962962962963,34,0.7906976744186046,0,0.0,0.0
2270,Mindful thought for Indian media considered as 4th pillar of democracy. They have abused their dominant position to make the matters worse. Now atleast awaken your soul and start doing your job ethically. #RIPROHITSARDANA #ModiGovtSeNaHoPayega #ModiKaVaccineJumla https://t.co/5ekhBG431n,NOT,0,mindful thought for indian media considered as th pillar of democracy they have abused their dominant position to make the matters worse now atleast awaken your soul and start doing your job ethically,12.78,0,37,0.02702702702702703,0.0,31,287,0.10801393728222997,36,0.972972972972973,1,0.0,0.0
2271,There's lots of misinformation out there about the #CovidVaccine.  What it is NOT:  💉 Gene therapy 💉 Microchipped 💉A source of COVID infection  Let's end this #pandemic together! 🤝 #oneV1 #demcast #DemVoice1   https://t.co/Ts75R7rLtg,NOT,0,there is lots of misinformation out there about the what it is not syringe gene therapy syringe microchipped syringe source of covid infection let us end this together handshake,13.89,0,33,0.09090909090909091,0.0,22,233,0.0944206008583691,31,0.9393939393939394,1,0.030303030303030304,0.0
2272,"India reported 357,229 new cases over the last 24 hours, while deaths rose 3,449 for a toll of 222,408, @MoHFW_INDIA data showed But it is absolutely wrong .  There is a massacre of death.  Every person has lost there loved one #CovidIndia #ResignModi",NOT,0,india reported new cases over the last hours while deaths rose for a toll of data showed but it is absolutely wrong there is a massacre of death every person has lost there loved one,13.61,0,43,0.0,0.0,17,251,0.06772908366533864,40,0.9302325581395349,0,0.0,0.0
2273,"@mj_slats There was NO vital need for #cricketers and others to go to #India amid #IndiaCovidCrisis it's a dire situation there, putting Indian lives at risk, taking up facilities. Shame!! Have #empathy for India. 3/.",NOT,0,there was no vital need for and others to go to amid it is a dire situation there putting indian lives at risk taking up facilities shame have for india /,10.37,0,35,0.02857142857142857,0.0,11,217,0.05069124423963134,33,0.9428571428571428,0,0.05714285714285714,0.0
2274,@RFropert @jakesee9 @RickyGr18230573 Have you ever tried to put the stump inside a womans cunt hole?,HOF,1,have you ever tried to put the stump inside a woman count hole,9.36,1,16,0.0,0.0,5,100,0.05,16,1.0,0,0.0,0.0625
2275,My heart pains for everyone losing their loved ones to Covid. This is a tough time and its terrifying to be in the centre of it for all. Not being able to see your loved one for the one last time makes it worse. My heart pains for all. A lot.  #IndiaCovidCrisis #healindia,NOT,0,my heart pains for everyone losing their loved ones to covid this is a tough time and its terrifying to be in the centre of it for all not being able to see your loved one for the one last time makes it worse my heart pains for all a lot,7.44,0,53,0.018867924528301886,0.0,9,272,0.03308823529411765,39,0.7358490566037735,0,0.0,0.0
2276,"@PritishNandy You are bereft of intellect, emotion and logic...sad to see a person like you indirectly condoning violence which is spreading like fire across WB. #WestBengalViolence #BengalBurning And one more thing...don't bring Kumbh into this. #Karma.",HOF,1,you are beret of intellect emotion and logic sad to see a person like you indirectly condoning violence which is spreading like fire across wb and one more thing do not bring kumbh into this,11.56,2,36,0.027777777777777776,0.0,13,254,0.051181102362204724,35,0.9722222222222222,0,0.0,0.0
2277,"This boy wanna be me so bad, all he can do is throw shade disguised as jokes. He really wish he had a pussy.",HOF,1,this boy want to be me so bad all he can do is throw shade disguised as jokes he really wish he had a pussy,6.21,0,24,0.0,0.0,2,108,0.018518518518518517,23,0.9583333333333334,0,0.0,0.0
2278,"She Challenged me I Can't get 500 Followers tonight on Twitter, if i got she'll commit Breakup 💔 Come on guys Help me to Complete her Wish 🙏🏼 #IndiaCovidCrisis #KanganaRanaut",NOT,0,she challenged me i cannot get followers tonight on twitter if i got she will commit breakup broken heart come on guys help me to complete her wish folded handsmedium light skin tone,10.39,0,30,0.03333333333333333,0.03333333333333333,16,174,0.09195402298850575,28,0.9333333333333333,0,0.0,0.0
