,Unnamed: 0,_id,tweet_id,text,task_1,task_2,frac_profane,polarity
3784,3357,60c5d7495659ea5e55df17c8,hi_hasoc_2021_3357,जो शहाबुद्दीन के साथ हुआ वो आज़म खान के साथ नहीं होना चाहिए इसलिए आइए हम सब आवाज उठाते हैं justiceforshahabuddin,NOT,NONE,0.0,-0.2979155033826828
3785,3735,60c5d7495659ea5e55df1bd2,hi_hasoc_2021_3735,मैडम आपको राजनीति करनी है जरूर करें आपका हक है पर अपनी गाली गलौच फूहड़ भाषा और व्यवहार को नारी शक्ति का प्रतीक बताकर कम से कम नारी शक्ति का अपमान तो ना करें। पहले डिबेट का मतलब समझें। नारी शक्ति का रौद्र रूप भी सदैव पूजनीय है पर गाली गलौच का व्यवहार सर्वथा निंदनीय है,NOT,NONE,0.0,-0.055729448795318604
3786,4719,60c5d7495659ea5e55df0c30,hi_hasoc_2021_4720,कांग्रेस ने एक नचनीया को युपी के मुसलमानो का वोट लेने के लिए तैयार कर रहा है जरा बच के यही कुर्दोगोलु दलाल है पैसे पर बिकते हैं,HOF,HATE,0.0,-0.6917923018336296
3787,2690,60c5d7495659ea5e55df1410,hi_hasoc_2021_2690,हार जीत तो ठीक है मज़े की बात ये है साहब का बांग्लादेश के लिए आंदोलन कर जेल जाना बेकार हो गया justiceforshahabuddin justiceforshahabuddin,NOT,NONE,0.0,-0.6069737896323204
3788,2079,60c5d7495659ea5e55df1129,hi_hasoc_2021_2079,बुझ दिलो कि हिम्मत नहीं थी शेर को हराना की इस लिए एक मासूम को हराया गया अलविदा शेरएबिहार justiceforshahabuddin,NOT,NONE,0.0,-0.2267584502696991
3789,4078,60c5d7495659ea5e55df1a30,hi_hasoc_2021_4078,अलविदा कोम के बहादुर भाई शहाबुद्दीन अल्लाह आपकी मग़फिरत फरमाए। आमीन justiceforshahabuddin,NOT,NONE,0.0,0.37133049964904785
3790,2694,60c5d7495659ea5e55df1454,hi_hasoc_2021_2694,अलविदा शेर ए सिवान को आखरी सलाम तुझे रखेंगे याद ता क़यामत तक और तेरा इंसान मांगते रहेंगे मय्यत के लिए दुआएमगफिरत की गुजारिश… justiceforshahabuddin,NOT,NONE,0.0,0.4211913198232651
3791,5168,60c5d7495659ea5e55df0d5c,hi_hasoc_2021_5171,ममता बनर्जी के टोलाबाज गुंडों ने हिंसा शुरू किया है इसका अंत जी ही करेंगे ऐसा विश्वास है presidentsruleinbengal bengalburning,NOT,NONE,0.0,-0.5608202591538429
3792,2976,60c5d7495659ea5e55df165f,hi_hasoc_2021_2976,icici के मेल भेजने वाले भोसडीवालो क्या फ्री में फंड देने वाले ह्यो जो दिन में 10 बार मेल भेज रहे हो मदरचोद लगता है अब तुम्हे फण्ड से मिलता जूलता ही कुछ देना पड़ेगा,HOF,PRFN,0.0,-0.40211397409439087
3793,116,60c5d7495659ea5e55df0602,hi_hasoc_2021_116,भाईयो आप सभी से हाथ जोड़ कर निवेदन है कि इन विडियों को जादा से जादा शेयर करो ताकि ये टेकटर वाला सूअर पकडा जाऐ मेने तो अपना काम कर दिया अब आप भी अपनी इनसानीयत दिखा दो,NOT,NONE,0.02631578947368421,-0.18703097105026245
3794,2347,60c5d7495659ea5e55df10d1,hi_hasoc_2021_2347,ये कभी हम हिन्दुओ का साँथ नही देंगे यही हकीकत है। जिन्होंने 70 साल अपना सरनेम खान की जगह गांधी लगा कर मूर्ख बनाया हो उनसे ओर उम्मीद भी क्या की जा सकती है।,NOT,NONE,0.0,-0.3814651817083359
3795,165,60c5d7495659ea5e55df050e,hi_hasoc_2021_165,लालू की रिहाई की कीमत शहाबुद्दीन साहब की जान से चुकाई गयी है rjd की खामोशी इस बात की गवाह है। tejashwi yadav दिल्ली में होने के बावजूद हॉस्पिटल नही पहुँच सकें। ये वक़्त भुला नही जाएगा।। इमरान भाई अमानतुल्लाह खान आपको सलाम standwithosamasahab justiceforshahabuddin,NOT,NONE,0.0,0.1806860864162445
3796,1497,60c5d7495659ea5e55df109e,hi_hasoc_2021_1497,कहते हैं बेटे में बाप का कोई ना कोई गुन जरूर होता है शहाबुद्दीन अगर बहादुरी में शेर थे तो बेटा इंशाल्लाह सवा शेर साबित होगा justiceforshahabuddin,NOT,NONE,0.0,0.11628711223602295
3797,2407,60c5d7495659ea5e55df115a,hi_hasoc_2021_2407,केंद्र में होते हुए भी यदि आप कुछ नहीं कर पा रहे हैं तो याद रखना आने वाला समय आपसे पूछेगा जब हिंदू बंगाल छोड़ कर जा रहे थे तब आप क्या कर रहे थे। पूछताहैहिंदू bengalviolence bengalburning,NOT,NONE,0.0,-0.39263102412223816
3798,177,60c5d7495659ea5e55df05e1,hi_hasoc_2021_177,शर्म की बात तो शिवसेना के लिए है। जिस पार्टी को हिंदु हृदय सम्राट बला साहब ने सींचा आज वो बंगाल में हो रहे हिंदु नरसंहार और पलायन पर चुप्पी साधे है। और ममता को शेरनी बोल कर तारीफ के कलमे पढ़ रही है घोर पतन राम राम bengalburning bengalviolence mamata modi hindu,NOT,NONE,0.0,-0.42356856167316437
3799,5640,60c5d7495659ea5e55df1718,hi_hasoc_2021_5643,सोने की चिड़िया को भिखारी बना दिया बिना वैक्सीन रेजिस्ट्रेशन करा दिया। modikavaccinejumla,HOF,HATE,0.0,-0.5942318141460419
3800,3306,60c5d7495659ea5e55df178d,hi_hasoc_2021_3306,दिल्ली में बहुत जगह इस प्रकार के अवैध ढांचे बने हुए हैं ज्यादा सख्या vip एरिया में है संपूर्ण प्रशासन के अधिकारी सांसद विधायक मंत्री पद के नेता गुजरते हैं लेकिन सब अनदेखा कर देते हैं यह पुलिस का कार्य नहीं है हटाने के लिए अलग डिपार्टमेंट है,NOT,NONE,0.0,-0.7572638355195522
3801,1702,60c5d7495659ea5e55df0ff2,hi_hasoc_2021_1702,जब पूर्व सांसद मोहम्मद शाहबुद्दीन की करोना रिपोर्ट नेगेटिव थे तो फिर उनकी इलाज में इतनी लापरवाही क्यों justiceforshahabuddin justiceforshahabuddin,NOT,NONE,0.0,-0.6519107595086098
3802,5411,60c5d7495659ea5e55df146e,hi_hasoc_2021_5414,जितना पैसा ड्रोन से वीडियोग्राफी कराने में अपने खर्चा किया है आदरणीय मंत्री जी उतना पैसा pmcaresfund में से अगर oxygen beds और remedisivir की व्यवस्था दुरुस्त करने में लगे होते तो शायद आज इस देश मे मौत का तांडव न हो रहा होता resignpmmodi modimustresign,HOF,HATE,0.0,-0.24155084788799286
